Timestamp,Symbol,Cmp,%ch5,Lch5,Sl,Target,5d_high,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Column26,Scan_Date,High,Lod price,%ch,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Lod dist%,Vars,Smavars,Market_cap,Low 2%,Low5,Rs,Is,Tps,Rs score,Max2,W rsi,Adr p - adr%,From52wh,3d range,5d
2026-04-27T10:26:18.834,TIINDIA,2980.7,,,2870.41,3201.28,,,86.95,96.04,,industrials,steel - large,,4.14,-0.13,-0.02,-0.15,-0.02,,,2.16,,3.96,2.89,,2026-04-27,3013.6,2950.0,0.4,2815.62,4.02,4.02,335.99,117.99,3.85,3.85,2.85,17.37,57460.04,8.7,7.51,3.21,26.02,108303602,193552869,,,,,,,,,,,,,,,,
2026-04-27T10:26:18.834,NATCOPHARM,1102.2,,,1096.65,1113.29,,,32.57,12.57,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-2.64,0.23,0.13,0.2,0.12,,,1.97,,3.31,3.71,,2026-04-27,1111.5,1090.0,0.82,1045.26,4.42,4.42,113.55,36.5,3.64,3.64,3.11,13.91,19580.29,8.87,8.7,3.47,33.43,90479744,179109870,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,SAGILITY,42.72,,,42.42,43.32,,,18.74,22.98,,i.t,computers - software - medium / small,,-2.01,-0.14,-0.09,-0.17,-0.11,,,5.18,,3.38,3.31,,2026-04-23,43.49,41.35,2.72,40.2,5.18,5.18,0.65,1.44,3.86,3.86,0.45,88.28,19469.64,-1.49,-1.92,0.46,95.02,2296199262,4681328413,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,PAYTM,1151.15,,,1127.92,1197.61,,,81.76,-430.43,,i.t,miscellaneous,,5.2,-0.19,0.06,-0.19,0.07,,,1.66,,2.83,0.63,,2026-04-23,1162.95,1144.0,-0.95,1092.53,1.66,1.66,59.86,32.53,3.53,3.53,1.84,22.28,74382.91,0.12,-0.3,1.94,21.98,640045681,640045681,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,ABCAPITAL,348.95,,,335.47,375.92,,,24.1,26.15,,financials,finance & investments,,5.8,0.05,0.2,0.05,0.2,,,2.13,,3.04,2.48,,2026-04-23,354.35,346.95,-0.5,331.25,2.44,2.44,17.69,10.61,3.36,3.36,1.67,43.06,91869.59,1.69,0.73,1.76,18.85,824806142,2619606094,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,LTF,288.43,,,277.83,309.62,,,24.44,26.14,,financials,finance & investments,,8.35,-0.01,0.37,0.01,0.39,,,2.8,,3.19,0.45,,2026-04-23,295.19,287.14,-1.91,273.52,2.8,2.8,12.24,9.2,3.38,3.38,1.33,32.0,73638.97,1.69,0.89,1.39,14.02,851855891,2504386016,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,MANAPPURAM,294.65,,,268.01,347.94,,,26.12,64.7,,financials,finance & investments,,8.04,-0.05,0.1,-0.06,0.1,,,1.68,,3.29,9.09,,2026-04-23,296.25,291.35,-0.14,279.87,5.31,5.31,18.07,9.71,3.26,3.26,1.86,38.92,27715.11,1.79,-0.04,1.98,34.0,640935088,939336102,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,MUTHOOTFIN,3565.0,,,3511.53,3671.95,,,12.76,16.52,,financials,finance & investments,,3.53,0.0,0.3,-0.01,0.31,,,1.83,,2.94,1.05,,2026-04-23,3609.0,3544.0,-0.61,3386.27,1.83,1.83,122.26,104.72,3.19,3.19,1.17,19.84,144002.73,2.11,1.18,1.21,20.05,107004604,401468476,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,AUBANK,1056.75,,,983.92,1202.4,,,29.55,33.62,,bank,banks - private sector,,8.59,0.13,0.38,0.1,0.36,,,2.11,,2.79,5.92,,2026-04-23,1057.1,1035.3,1.3,1009.6,2.43,2.43,101.89,29.44,3.32,3.32,3.46,156.95,78059.23,3.66,1.78,3.83,72.85,577968709,748267121,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,VBL,486.25,,,452.41,553.93,,,164.27,55.18,,fmcg,food - processing - indian,,12.31,-0.03,-0.08,-0.01,-0.06,,,3.03,,3.42,4.22,,2026-04-23,490.85,476.4,-1.76,463.22,3.03,3.03,50.7,16.64,3.39,3.39,3.05,126.45,167396.76,4.17,-0.58,3.4,59.2,1371876665,3382094394,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,DRREDDY,1332.4,,,1187.41,1622.38,,,22.93,18.2,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,2.01,-0.05,0.06,-0.13,-0.03,,,9.76,,3.0,10.29,,2026-04-23,1336.3,1217.5,9.48,1278.27,10.61,10.61,64.14,39.93,3.04,3.04,1.61,459.72,101577.75,4.2,4.18,1.69,287.73,612351330,834656970,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,TATAINVEST,718.3,,,688.42,778.07,,,142.52,21.14,,financials,finance & investments,,10.15,-0.24,-0.03,-0.17,-0.01,,,3.04,,4.21,1.31,,2026-04-23,737.25,715.5,-1.79,675.17,3.04,3.04,75.35,30.25,4.54,4.54,2.49,24.12,37005.4,4.43,2.48,2.78,9.25,134663490,505952960,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,FORTIS,925.6,,,864.87,1047.07,,,90.04,72.57,,healthcare,healthcare,,8.27,-0.22,0.03,-0.23,0.03,,,1.42,,2.83,3.89,,2026-04-23,926.35,913.35,0.27,884.93,2.13,2.13,51.1,26.23,3.25,3.25,1.95,52.43,69690.19,4.46,2.8,2.06,46.7,519662253,754958148,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,RADICO,3197.6,,,3000.53,3591.74,,,69.09,83.95,,fmcg,breweries & distilleries,,12.36,-0.11,0.07,-0.09,0.09,,,1.94,,4.11,0.86,,2026-04-23,3257.6,3195.7,-1.4,3016.7,1.94,1.94,411.63,131.49,4.09,4.09,3.13,23.13,43423.1,4.96,2.71,3.59,1.45,80068115,133897933,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,GRAPHITE,744.9,,,675.5,883.69,,,53.21,43.98,,industrials,electrodes - graphites,,13.38,0.23,0.35,0.24,0.35,,,2.86,,4.21,4.74,,2026-04-23,756.0,735.0,0.52,697.77,3.24,3.24,87.02,31.4,4.89,4.89,2.77,84.03,14478.31,5.5,4.1,3.14,31.53,67715949,195375594,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,MANKIND,2303.9,,,2087.88,2735.93,,,58.18,51.86,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,7.33,-0.13,-0.15,-0.17,-0.17,,,4.48,,2.82,7.81,,2026-04-23,2322.2,2222.6,3.08,2209.28,6.47,6.47,200.61,64.87,3.0,3.0,3.09,165.35,92267.13,5.71,2.54,3.39,125.32,112867716,412828328,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,ZYDUSWELL,508.05,,,507.07,510.02,,,-101.61,11.39,,fmcg,food - processing - indian,,-0.01,-0.04,0.24,-0.02,0.23,,,2.98,,4.76,1.61,,2026-04-23,514.9,500.0,0.95,472.16,2.98,2.98,76.83,24.19,5.89,5.89,3.18,9.79,16011.27,5.78,4.41,3.74,33.27,96606235,318157280,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,MAHABANK,77.85,,,72.81,87.92,,,7.32,8.74,,bank,banks - public sector,,13.31,0.2,0.37,0.22,0.4,,,3.31,,4.06,1.13,,2026-04-23,79.84,77.28,-2.39,73.35,3.31,3.31,9.41,3.16,3.84,3.84,2.97,63.18,61347.84,7.27,6.21,3.38,18.02,2030495320,7691554950,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,AGIIL,378.2,,,357.97,418.65,,,44.18,13.95,,realty,construction,,3.11,0.3,0.7,0.22,0.62,,,8.66,,6.3,7.44,,2026-04-23,382.5,352.0,5.14,345.27,8.66,8.66,73.61,23.83,7.44,7.44,3.09,66.41,4496.16,7.32,5.7,3.84,109.96,35883288,124997388,,,,,,,,,,,,,,,,
2026-04-23T13:28:28.682,APOLLOPIPE,456.7,,,450.55,469.01,,,-105.72,139.31,,plastic products,plastics products,,0.14,0.26,0.1,0.28,0.11,,,3.21,,5.56,2.56,,2026-04-23,469.9,455.3,-1.25,418.36,5.13,5.13,67.51,25.4,6.08,6.08,2.66,10.0,2037.23,9.93,9.88,3.12,5.51,21268206,44048206,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,PAYTM,1171.25,,,1098.82,1316.11,,,83.19,-430.13,,i.t,miscellaneous,,8.22,-0.16,0.05,-0.17,0.04,,,1.29,,3.15,2.28,,2026-04-21,1175.0,1160.0,0.85,1108.98,1.96,1.96,77.77,36.89,3.64,3.64,2.11,11.35,74331.71,0.82,-0.28,2.26,30.5,640045681,640045681,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,HBLENGINE,787.7,,,738.46,886.18,,,24.77,26.99,,auto,auto ancillaries,,9.01,-0.23,0.27,-0.23,0.25,,,2.1,,3.56,1.99,,2026-04-21,791.85,775.6,1.59,742.05,2.52,2.52,78.63,28.04,4.12,4.12,2.8,31.23,21493.7,0.87,0.55,3.12,43.16,113342637,277194946,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,LTF,292.5,,,268.75,339.99,,,24.79,25.79,,financials,finance & investments,,9.42,0.01,0.41,-0.01,0.4,,,1.41,,3.38,5.32,,2026-04-21,294.14,290.04,0.81,277.07,3.68,3.68,16.54,9.89,3.47,3.47,1.67,24.95,72664.76,1.91,0.8,1.77,24.86,851855891,2504386016,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,VBL,484.55,,,431.25,591.14,,,163.7,52.01,,fmcg,food - processing - indian,,12.75,-0.03,-0.09,-0.08,-0.12,,,4.1,,3.4,6.89,,2026-04-21,485.7,466.55,3.86,461.86,4.61,4.61,51.0,16.47,3.29,3.29,3.1,74.16,157791.61,3.22,-1.06,3.46,109.27,1371876665,3382094394,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,VOLTAS,1466.1,,,1291.63,1815.05,,,142.62,95.04,,consumer discretionary,air-conditioners,,15.24,-0.05,0.08,-0.07,0.06,,,1.68,,3.61,5.21,,2026-04-21,1468.6,1444.4,1.95,1384.05,2.71,2.71,44.21,52.94,4.23,4.23,0.84,24.22,47581.23,3.31,2.19,0.86,40.99,230631260,330884740,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,TATAINVEST,716.5,,,659.2,831.1,,,120.22,17.48,,financials,finance & investments,,12.78,-0.26,0.02,-0.28,0.02,,,1.4,,3.82,1.63,,2026-04-21,718.9,709.0,0.47,675.65,1.88,1.88,77.47,27.36,4.23,4.23,2.83,13.15,36082.04,3.82,2.19,3.17,27.41,134663490,505952960,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,HSCL,510.5,,,469.51,592.49,,,33.24,34.32,,chemicals,chemicals,,5.29,0.03,0.07,-0.04,0.02,,,5.24,,3.57,5.77,,2026-04-21,512.5,487.0,4.4,482.21,6.18,6.18,48.3,18.25,4.34,4.34,2.65,198.54,24672.08,3.88,3.38,2.92,128.79,239682297,504541599,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,FORTIS,919.5,,,838.07,1082.36,,,89.45,70.04,,healthcare,healthcare,,8.35,-0.22,0.03,-0.26,0.0,,,3.61,,3.02,6.06,,2026-04-21,923.15,890.95,3.21,877.9,4.59,4.59,47.57,27.77,3.27,3.27,1.71,60.95,67259.22,3.9,2.58,1.81,102.8,519662253,754958148,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,ZYDUSWELL,508.6,,,501.39,523.02,,,-101.72,11.3,,fmcg,food - processing - indian,,-0.51,0.02,0.19,-0.03,0.17,,,6.54,,5.46,3.58,,2026-04-21,534.35,501.55,1.83,470.74,8.83,8.83,81.7,27.76,6.05,6.05,2.94,99.43,15890.37,4.32,4.2,3.51,25.4,96606235,318157280,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,RADICO,3231.1,,,2856.1,3981.1,,,69.82,86.46,,fmcg,breweries & distilleries,,17.58,-0.04,0.1,0.02,0.14,,,6.81,,4.42,7.2,,2026-04-21,3436.0,3217.0,-3.26,3046.47,7.67,7.67,463.89,142.76,4.21,4.21,3.25,112.14,44721.76,5.09,2.35,3.79,9.88,80063671,133893489,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,GRAPHITE,741.05,,,645.51,932.13,,,52.93,42.24,,industrials,electrodes - graphites,,8.59,0.24,0.36,0.17,0.31,,,5.43,,4.78,9.91,,2026-04-21,749.8,711.2,4.12,691.61,11.21,11.21,87.6,35.43,5.01,5.01,2.47,149.98,13905.86,5.18,4.04,2.8,84.24,67715949,195375594,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,POLYCAB,8233.5,,,7521.0,9658.5,,,49.84,46.98,,industrials,cables - power,,11.57,0.02,0.19,-0.01,0.19,,,1.31,,2.94,4.09,,2026-04-21,8305.0,8198.0,0.43,7854.14,3.18,3.18,559.78,242.15,3.1,3.1,2.31,18.71,123428.83,5.93,5.69,2.48,14.66,57967666,150550508,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,KEI,4949.9,,,4414.57,6020.57,,,50.37,54.19,,industrials,cables - power,,12.02,0.1,0.25,0.07,0.24,,,1.87,,3.66,6.81,,2026-04-21,4996.9,4905.0,1.42,4677.52,5.75,5.75,430.62,181.16,3.68,3.68,2.38,28.61,46658.83,6.08,5.79,2.6,24.79,62139603,95600595,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,JSWENERGY,553.1,,,504.74,649.83,,,57.38,41.61,,power & utilities,power generation and supply,,7.66,-0.06,0.05,-0.1,0.03,,,2.51,,3.47,4.65,,2026-04-21,559.7,546.0,1.85,525.45,5.9,5.9,58.92,19.19,3.52,3.52,3.07,76.67,94912.57,6.49,5.05,3.44,36.99,537172638,1747768451,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,AGIIL,373.55,,,347.5,425.65,,,43.64,14.43,,realty,construction,,11.59,0.28,0.68,0.28,0.67,,,3.93,,6.25,2.62,,2026-04-21,387.65,373.0,0.4,341.24,4.52,4.52,73.4,23.36,7.31,7.31,3.14,81.6,4650.53,6.61,5.75,3.91,2.35,35883288,124997388,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,SCI,297.27,,,254.31,383.18,,,8.55,12.33,,transportation,shipping,,25.72,0.22,0.36,0.2,0.38,,,1.86,,5.76,1.8,,2026-04-21,301.5,296.0,-0.9,275.53,1.86,1.86,47.53,17.13,5.24,5.24,2.77,40.61,13972.11,6.65,5.78,3.3,7.41,168856033,465799010,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,TORNTPOWER,1620.0,,,1448.56,1962.88,,,31.74,25.63,,power & utilities,power generation and supply,,11.48,0.14,0.22,0.1,0.21,,,2.36,,3.12,6.54,,2026-04-21,1631.0,1593.4,0.85,1543.06,5.1,5.1,155.57,50.5,3.41,3.41,3.08,42.57,80942.03,7.13,6.41,3.41,52.67,246460225,503903543,,,,,,,,,,,,,,,,
2026-04-21T11:24:53.575,AMBER,7961.0,,,7105.1,9672.81,,,-256.81,166.71,,consumer discretionary,air-conditioners,,15.76,-0.11,-0.02,-0.11,-0.02,,,2.11,,3.64,3.2,,2026-04-21,8076.0,7909.5,-0.24,7514.67,3.87,3.87,728.07,290.17,4.05,4.05,2.51,36.37,28069.05,7.36,6.75,2.76,17.75,21738805,35172042,,,,,,,,,,,,,,,,
2026-04-02T17:28:56.687,GUJALKALI,603.45,,,541.85,726.65,,,-55.46,-505.38,,chemicals,chemicals,,13.12,0.01,-0.02,-0.01,-0.04,,,6.15,,8.15,8.53,,2026-04-02,613.7,578.15,2.05,548.67,6.59,6.59,121.84,49.17,7.97,,2.48,116.5,,,,,,,,51.46,7.15,2.56,4342.33,,,,,,,,,,,,
2026-04-02T17:28:56.687,SOUTHWEST,216.92,,,201.76,247.25,,,17.55,21.15,,metals & mining,mining / minerals / metals,,9.27,0.52,0.38,0.49,0.39,,,5.13,,7.2,8.46,,2026-04-02,221.09,210.31,-0.04,195.7,5.13,5.13,20.85,15.61,7.71,,1.34,108.96,,,,,,,,42.34,9.29,6.81,647.34,,,,,,,,,,,,
2026-04-02T17:28:56.687,DCMSHRIRAM,1129.0,,,1059.97,1267.06,,,17.75,25.72,,miscellaneous,diversified - mega,,9.26,-0.11,-0.22,-0.08,-0.21,,,3.21,,4.06,4.25,,2026-04-02,1148.0,1112.3,-1.99,1064.4,3.21,3.21,36.87,45.83,4.29,,0.8,80.65,,,,,,,,36.44,3.5,-0.61,17962.99,,,,,,,,,,,,
2026-04-02T17:28:56.687,ATHERENERG,762.15,,,748.55,789.35,,,-85.83,-37.93,,auto,automobiles - scooters and 3 - wheelers,,2.47,0.2,1.1,0.25,1.12,,,4.01,,5.09,2.69,,2026-04-02,774.9,745.0,-1.15,709.08,4.01,4.01,61.36,38.82,4.97,,1.58,78.35,,,,,,,,44.17,9.39,6.61,29441.86,,,,,,,,,,,,
2026-04-02T17:28:56.687,SHRIPISTON,2939.9,,,2911.97,2995.76,,,26.31,24.53,,auto,auto ancillaries,,3.95,-0.01,0.16,0.03,0.19,,,3.74,,4.59,0.85,,2026-04-02,3023.9,2915.0,-2.82,2736.09,3.74,3.74,-22.33,134.8,4.7,,-0.17,75.01,,,,,,,,18.47,5.15,3.19,13325.95,,,,,,,,,,,,
2026-04-02T17:28:56.687,VINCOFE,132.94,,,123.84,151.13,,,25.37,27.83,,consumer discretionary,trading,,9.96,-0.16,-0.1,-0.16,-0.08,,,3.3,,4.45,2.03,,2026-04-02,134.6,130.3,-1.92,124.14,3.3,3.3,-7.56,5.91,4.49,,-1.28,69.19,,,,,,,,44.68,1.74,1.08,1974.66,,,,,,,,,,,,
2026-04-02T17:28:56.687,GRANULES,613.6,,,594.71,651.39,,,24.78,27.94,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,7.27,0.04,0.18,0.11,0.21,,,3.45,,3.42,1.89,,2026-04-02,622.95,602.2,-2.31,583.52,3.45,3.45,33.59,20.96,3.46,,1.6,69.19,,,,,,,,54.4,6.39,3.89,15564.12,,,,,,,,,,,,
2026-04-02T17:28:56.687,TVSHLTD,14050.0,,,13369.12,15411.77,,,14.41,18.5,,financials,finance & investments,,6.2,0.01,0.13,0.01,0.15,,,2.11,,3.3,2.52,,2026-04-02,14200.0,13906.0,-1.17,13287.42,2.11,2.11,-345.48,462.99,3.29,,-0.75,69.11,,,,,,,,31.1,4.87,4.02,28763.98,,,,,,,,,,,,
2026-04-02T17:28:56.687,GESHIP,1439.6,,,1408.06,1502.68,,,6.32,9.22,,transportation,shipping,,2.15,0.33,0.4,0.34,0.42,,,2.56,,4.21,3.64,,2026-04-02,1455.0,1418.7,-1.4,1354.35,2.56,2.56,121.54,60.64,4.51,,2.0,54.31,,,,,,,,34.47,12.6,12.57,20845.43,,,,,,,,,,,,
2026-04-02T17:28:56.687,POCL,1084.6,,,1001.54,1250.71,,,23.44,29.18,,metals & mining,mining / minerals / metals,,4.82,-0.15,0.06,-0.12,0.08,,,4.01,,5.77,8.24,,2026-04-02,1096.0,1053.7,-1.39,997.31,5.39,5.39,-73.4,62.56,4.93,,-1.17,53.35,,,,,,,,49.39,0.24,-0.55,3355.94,,,,,,,,,,,,
2026-04-02T17:28:56.687,ASTERDM,658.1,,,640.78,692.74,,,161.3,107.32,,healthcare,healthcare,,5.07,-0.04,0.07,0.0,0.12,,,4.98,,4.65,1.93,,2026-04-02,684.5,652.0,-4.33,616.8,4.98,4.98,39.97,30.62,4.56,,1.31,52.82,,,,,,,,19.92,8.75,6.47,35641.55,,,,,,,,,,,,
2026-04-02T17:28:56.687,AVL,458.0,,,447.81,478.38,,,54.01,54.17,,consumer discretionary,trading,,3.71,-0.25,0.18,-0.24,0.21,,,2.81,,4.28,1.1,,2026-04-02,465.75,453.0,-2.15,429.64,2.81,2.81,-23.15,19.58,4.23,,-1.18,45.57,,,,,,,,25.53,4.43,3.73,6044.31,,,,,,,,,,,,
2026-04-02T17:28:56.687,CENTUM,2825.0,,,2756.49,2962.02,,,-16.99,-161.54,,consumer discretionary,electronics - components,,1.85,-0.03,0.17,-0.02,0.19,,,4.58,,6.09,3.73,,2026-04-02,2855.0,2730.0,-1.42,2577.96,4.58,4.58,265.46,172.15,6.0,,1.54,36.49,,,,,,,,55.19,9.03,8.2,4222.94,,,,,,,,,,,,
2026-04-02T17:28:56.687,CEIGALL,276.85,,,261.41,307.74,,,16.64,19.18,,realty,construction,,3.86,-0.03,-0.02,-0.03,-0.02,,,3.96,,4.29,5.45,,2026-04-02,281.05,270.35,-0.38,260.02,4.05,4.05,-2.12,11.89,4.44,,-0.18,34.63,,,,,,,,54.67,4.5,5.77,4841.15,,,,,,,,,,,,
2026-04-02T17:28:56.687,GALLANTT,556.0,,,526.04,615.92,,,33.41,28.43,,metals & mining,steel - medium / small,,6.52,-0.23,-0.09,-0.22,-0.08,,,2.74,,4.59,6.72,,2026-04-02,561.0,546.05,-1.22,518.94,2.74,2.74,4.37,25.5,4.58,,0.17,31.63,,,,,,,,39.02,4.01,5.07,13580.5,,,,,,,,,,,,
2026-04-02T17:28:56.687,GODAVARIB,312.15,,,301.92,332.61,,,48.47,71.38,,fmcg,sugar,,1.01,0.12,-0.05,0.13,-0.04,,,2.85,,5.69,7.55,,2026-04-02,314.5,305.8,-0.61,285.76,3.8,3.8,30.29,17.76,6.14,,1.71,27.69,,,,,,,,35.75,7.45,5.86,1607.18,,,,,,,,,,,,
2026-04-02T17:28:56.687,BLACKBUCK,573.45,,,566.08,588.19,,,82.39,18.34,,transportation,miscellaneous,,-0.22,-0.17,0.26,-0.16,0.27,,,3.18,,4.76,3.48,,2026-04-02,576.75,559.0,-0.37,533.02,3.18,3.18,-14.92,27.31,4.53,,-0.55,16.07,,,,,,,,52.91,3.52,1.79,10401.37,,,,,,,,,,,,
2026-04-02T17:28:56.687,APEX,376.55,,,343.33,442.99,,,29.14,36.26,,fmcg,aquaculture,,12.94,0.53,0.48,0.55,0.5,,,3.77,,6.6,4.54,,2026-04-02,379.8,366.0,-1.75,338.27,3.77,3.77,13.66,24.86,6.32,,0.55,15.98,,,,,,,,42.45,8.47,8.22,1197.66,,,,,,,,,,,,
2026-03-27T14:04:51.878,SYRMA,817.6,,,724.19,957.72,,0.57,38.35,53.69,56.38,consumer discretionary,electronics - components,18.22,,-0.06,0.16,,,,,12.9,,,,,2026-03-27,,,-0.02,,,,,,,,,,,,,,,,,,,,,789.98,735.7,10.7,740.7,695.17,17.14,,,,,,
2026-03-27T14:04:51.878,EMCURE,1630.2,,,1485.11,1847.84,,3.12,33.52,34.71,64.56,healthcare,pharmaceuticals - indian - bulk drugs & formln,14.54,,0.17,0.16,,,,,9.77,,,,,2026-03-27,,,2.31,,,,,,,,,,,,,,,,,,,,,1544.77,1443.8,13.9,1489.08,1424.85,13.67,,,,,,
2026-03-27T14:04:51.878,GESHIP,1412.0,,,1407.68,1418.48,,0.48,6.2,8.94,55.27,transportation,shipping,21.85,,0.31,0.37,,,,,0.31,,,,,2026-03-27,,,-0.32,,,,,,,,,,,,,,,,,,,,,1373.18,1346.0,51.14,1288.94,1227.74,11.81,,,,,,
2026-03-27T14:04:51.878,ADANIPOWER,154.4,,,148.24,163.64,,0.71,29.92,8.51,61.23,power & utilities,power generation and supply,16.67,,-0.03,0.22,,,,,4.15,,,,,2026-03-27,,,0.49,,,,,,,,,,,,,,,,,,,,,148.53,144.65,30.25,141.97,133.53,11.35,,,,,,
2026-03-27T14:04:51.878,GLENMARK,2182.8,,,2143.43,2241.86,,0.78,38.19,57.46,55.59,healthcare,pharmaceuticals - indian - bulk drugs & formln,11.31,,0.02,-0.05,,,,,1.84,,,,,2026-03-27,,,0.66,,,,,,,,,,,,,,,,,,,,,2103.67,2078.3,12.7,2035.47,1930.57,10.8,,,,,,
2026-03-27T14:04:51.878,ACMESOLAR,269.29,,,242.99,308.74,,7.48,35.81,31.41,64.42,realty,engineering - turnkey services,27.41,,-0.07,-0.11,,,,,10.82,,,,,2026-03-27,,,5.97,,,,,,,,,,,,,,,,,,,,,246.14,234.8,-5.94,238.01,219.25,7.25,,,,,,
2026-03-27T14:04:51.878,INOXINDIA,1240.0,,,1165.12,1352.32,,2.17,46.34,45.31,64.55,industrials,packaging,19.95,,-0.04,-0.03,,,,,6.43,,,,,2026-03-27,,,0.1,,,,,,,,,,,,,,,,,,,,,1179.92,1151.1,9.83,1145.19,1086.09,4.85,,,,,,
2026-03-27T14:04:51.878,LUPIN,2349.8,,,2300.28,2424.08,,0.65,22.82,23.08,59.48,healthcare,pharmaceuticals - indian - bulk drugs & formln,14.15,,0.13,0.18,,,,,2.15,,,,,2026-03-27,,,0.09,,,,,,,,,,,,,,,,,,,,,2276.93,2265.1,23.55,2250.13,2194.89,3.57,,,,,,
2026-03-27T14:04:51.878,AUROPHARMA,1318.8,,,1287.52,1365.72,,0.78,21.04,21.78,64.22,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.2,,0.12,0.12,,,,,2.43,,,,,2026-03-27,,,0.84,,,,,,,,,,,,,,,,,,,,,1270.08,1255.4,28.55,1241.48,1191.69,3.42,,,,,,
2026-03-27T14:04:51.878,KSB,817.25,,,778.22,875.8,,0.27,43.94,52.25,65.65,industrials,pumps,22.66,,-0.08,-0.09,,,,,5.02,,,,,2026-03-27,,,0.65,,,,,,,,,,,,,,,,,,,,,781.6,757.05,0.25,752.8,710.92,2.64,,,,,,
2026-03-27T14:04:51.878,NLCINDIA,270.15,,,252.29,296.94,,0.69,12.94,13.45,57.83,power & utilities,power generation and supply,13.51,,-0.11,0.15,,,,,7.08,,,,,2026-03-27,,,1.01,,,,,,,,,,,,,,,,,,,,,260.48,250.4,18.88,247.74,233.58,2.54,,,,,,
2026-03-27T14:04:51.878,SUNPHARMA,1801.8,,,1774.68,1842.48,,0.51,32.17,39.46,57.9,healthcare,pharmaceuticals - indian - bulk drugs & formln,20.14,,0.05,0.04,,,,,1.53,,,,,2026-03-27,,,0.36,,,,,,,,,,,,,,,,,,,,,1749.3,1741.1,13.68,1724.72,1684.1,1.02,,,,,,
2026-03-27T14:04:51.878,DCMSHRIRAM,1113.1,,,1012.73,1263.66,,0.49,17.5,25.0,58.68,miscellaneous,diversified - mega,25.15,,-0.11,-0.21,,,,,9.91,,,,,2026-03-27,,,-0.59,,,,,,,,,,,,,,,,,,,,,1072.9,1000.0,-10.02,1020.41,960.79,0.64,,,,,,
2026-03-27T14:04:51.878,PREMIERENE,911.5,,,843.58,1013.39,,0.62,26.13,30.98,75.16,services,trading,28.65,,-0.18,-0.21,,,,,8.05,,,,,2026-03-27,,,-0.59,,,,,,,,,,,,,,,,,,,,,878.62,843.9,-9.08,845.35,804.89,-1.27,,,,,,
2026-03-27T14:04:51.878,HFCL,71.56,,,68.88,75.58,,1.02,26.7,197.03,53.29,telecom,cables - telephone,13.77,,-0.09,-0.16,,,,,3.89,,,,,2026-03-27,,,0.89,,,,,,,,,,,,,,,,,,,,,69.11,66.2,2.87,65.0,61.83,-3.01,,,,,,
2026-03-27T14:04:51.878,MAHSEAMLES,580.65,,,550.66,625.63,,1.3,8.01,9.24,60.92,industrials,steel - large,16.07,,-0.1,-0.21,,,,,5.45,,,,,2026-03-27,,,0.16,,,,,,,,,,,,,,,,,,,,,559.63,535.05,-11.3,538.52,514.62,-4.51,,,,,,
