Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-03-27T14:04:51.879,THANGAMAYL,21.5,26.47,16.55,-1.29,-0.07,0.06,0.69,2026-03-27
2026-03-27T14:04:51.879,IMFA,20.46,23.6,15.73,16.64,-0.01,-0.13,0.06,2026-03-27
2026-03-27T14:04:51.879,KIRLOSENG,20.41,26.2,7.62,-5.13,-0.02,0.08,0.43,2026-03-27
2026-03-27T14:04:51.879,GLOBAL,20.27,23.82,8.0,-3.22,-0.08,0.05,0.42,2026-03-27
2026-03-27T14:04:51.879,PRIVISCL,20.03,19.7,22.4,15.38,-0.0,-0.11,0.22,2026-03-27
2026-03-27T14:04:51.879,MIRCELECTR,19.97,18.8,5.63,3.78,-0.11,-0.04,-0.11,2026-03-27
2026-03-27T14:04:51.879,SMSPHARMA,19.72,21.72,7.81,-2.79,0.03,0.25,0.36,2026-03-27
2026-03-27T14:04:51.879,GODAVARIB,19.39,10.37,0.78,NaN,0.12,0.05,0.1,2026-03-27
2026-03-27T14:04:51.879,CENTUM,19.35,21.39,3.2,13.46,0.03,0.19,0.02,2026-03-27
2026-03-27T14:04:51.879,CCL,18.47,17.19,7.84,5.26,-0.0,0.11,0.18,2026-03-27
2026-03-27T14:04:51.879,SANSERA,18.27,24.04,3.99,-0.98,-0.08,0.27,0.44,2026-03-27
2026-03-27T14:04:51.879,DATAPATTNS,18.21,21.36,3.73,1.85,0.03,0.19,0.15,2026-03-27
2026-03-27T14:04:51.879,BSE,18.17,12.32,10.88,13.34,0.03,0.06,0.33,2026-03-27
2026-03-27T14:04:51.879,SJS,18.11,26.19,12.46,11.49,-0.13,-0.08,0.05,2026-03-27
2026-03-27T14:04:51.879,BLISSGVS,17.95,16.47,2.74,3.42,0.03,0.23,0.43,2026-03-27
2026-03-27T14:04:51.879,APARINDS,17.85,15.45,-0.31,-2.69,-0.04,0.2,0.2,2026-03-27
2026-03-27T14:04:51.879,WHEELS,17.28,9.71,5.77,1.87,0.22,0.24,0.34,2026-03-27
2026-03-27T14:04:51.879,RBLBANK,17.2,24.47,20.95,8.54,-0.09,-0.03,0.11,2026-03-27
2026-03-27T14:04:51.879,AGIIL,17.16,19.2,9.68,29.41,0.01,0.18,0.26,2026-03-27
2026-03-27T14:04:51.879,SYRMA,17.14,19.25,6.42,18.88,-0.01,0.11,0.0,2026-03-27
2026-03-27T14:04:51.879,ANANDRATHI,16.31,16.29,13.01,12.9,-0.02,-0.02,0.01,2026-03-27
2026-03-27T14:04:51.879,KARURVYSYA,16.27,20.43,8.38,4.93,-0.13,0.16,0.36,2026-03-27
2026-03-27T14:04:51.879,SILVERTUC,16.02,27.89,8.35,-0.27,-0.24,0.2,0.5,2026-03-27
2026-03-27T14:04:51.879,LAURUSLABS,15.66,20.1,21.63,20.37,-0.02,-0.07,0.11,2026-03-27
2026-03-27T14:04:51.879,APEX,15.23,25.71,2.13,-1.59,-0.13,0.37,0.61,2026-03-27
2026-03-27T14:04:51.879,GMBREW,14.91,11.82,10.02,-5.11,0.02,-0.07,0.43,2026-03-27
2026-03-27T14:04:51.879,INDIANB,14.73,21.14,10.08,8.82,-0.11,0.13,0.26,2026-03-27
2026-03-27T14:04:51.879,CHENNPETRO,14.62,19.49,10.11,-1.63,0.03,0.12,0.26,2026-03-27
2026-03-27T14:04:51.879,AUBANK,14.28,20.43,19.2,1.82,-0.12,-0.09,0.21,2026-03-27
2026-03-27T14:04:51.879,SHRIPISTON,14.25,14.09,13.17,3.72,-0.05,-0.05,0.16,2026-03-27
