Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,High,Lod price,Initial_atr1.5sl,%ch y_low,Srs y,Ars y,%ch_high,%ch 2 low,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,From52wh,3d range,5d,Free float,Low,Max2,W rsi,Lod dist,Adr p - adr%
2026-03-11T10:59:56.937,TATAPOWER,385.4,1.08,374.7,365.15,372.59,404.62,1.22,39.98,32.15,58.78,power & utilities,power generation and supply,13.66,3.44,0.52,-0.09,-0.09,363.91,354.89,2.09,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,PFC,412.6,0.11,401.9,384.25,403.7,425.96,0.2,5.41,5.39,54.05,financials,finance - term-lending institutions,25.73,2.21,-1.43,-0.05,-0.05,381.79,363.03,1.46,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ZYDUSLIFE,934.3,1.21,904.64,885.1,906.19,976.46,0.21,22.55,18.8,58.46,healthcare,pharmaceuticals - indian - bulk drugs & formln,23.33,3.1,-2.2,-0.18,-0.08,896.57,869.57,1.22,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,GODIGIT,334.95,0.53,325.31,317.8,329.48,343.15,0.07,55.09,60.25,53.68,financials,finance & investments,21.11,1.66,-6.42,-0.14,-0.11,311.86,297.24,1.14,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ONESOURCE,1473.2,-0.05,1423.06,1325.5,1386.3,1603.55,0.06,-47.58,832.71,60.48,healthcare,pharmaceuticals - indian - bulk drugs & formln,27.72,6.27,-22.23,-0.27,-0.35,1311.66,1213.71,0.17,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,JSWENERGY,490.35,0.34,479.02,465.5,479.66,506.38,0.17,50.87,37.45,53.81,power & utilities,power generation and supply,9.99,2.23,-8.22,-0.13,-0.09,459.55,444.8,0.04,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,THERMAX,3205.7,1.03,3096.51,3004.5,3112.54,3345.45,0.21,44.23,52.41,59.81,industrials,electric equipment,14.14,2.99,-2.05,-0.12,-0.07,2975.56,2824.26,-0.38,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,MANKIND,2244.4,0.3,2177.85,2108.3,2177.18,2345.23,0.16,56.68,51.92,59.75,healthcare,pharmaceuticals - indian - bulk drugs & formln,20.46,3.09,-7.92,-0.2,-0.07,2121.5,2039.33,-0.63,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,IGIL,331.7,0.32,324.04,322.0,326.44,339.59,0.08,26.66,26.9,54.17,miscellaneous,miscellaneous,8.44,1.61,0.91,-0.16,-0.14,313.6,302.87,-0.74,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,MAHSEAMLES,568.8,3.97,537.04,527.55,544.52,605.22,1.43,7.85,8.72,62.79,industrials,steel - large,15.75,4.46,-13.0,-0.18,-0.28,529.13,508.42,-2.62,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,RKFORGE,561.5,0.11,545.22,541.1,543.5,588.5,0.2,187.17,47.09,55.28,industrials,castings & forgings,13.88,3.31,-3.27,-0.11,-0.19,528.94,509.17,-3.89,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,TEJASNET,476.85,2.68,462.76,418.55,432.22,543.8,1.01,-10.75,-10.67,65.25,telecom,telecommunications - equipment,31.12,10.33,-15.28,-0.26,-0.36,394.39,347.69,-8.48,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T10:59:56.937,ENRIN,2960.5,0.1,2881.2,2819.0,2934.82,2999.01,0.11,84.2,89.14,62.52,power & utilities,power generation and supply,26.77,0.88,-4.88,-0.19,-0.01,2759.08,2637.51,NaN,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T07:26:35.003,SBC,,,,,,,,,,,textiles,textiles - products,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,2.92,4.15,5.59,753.97,,,,,
2026-03-10T07:26:35.003,AGIIL,,,,,,,,,,,realty,construction,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,3.37,10.43,10.43,1013.08,,,,,
2026-03-10T07:26:35.003,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,4.0,5.58,7.88,7421.76,,,,,
2026-03-10T07:26:35.003,EMCURE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,4.07,11.64,12.77,6380.15,,,,,
2026-03-10T07:26:35.003,DOLPHIN,,,,,,,,,,,energy,oil drilling / allied services,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,4.64,26.68,29.61,478.87,,,,,
2026-03-10T07:26:35.003,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,4.79,7.81,8.17,1147.53,,,,,
2026-03-10T07:26:35.003,JPOLYINVST,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,5.25,29.05,29.05,350.74,,,,,
2026-03-10T07:26:35.003,RRKABEL,,,,,,,,,,,industrials,cables - power,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,5.49,8.59,9.92,6468.03,,,,,
2026-03-10T07:26:35.003,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,5.77,12.06,20.77,4724.58,,,,,
2026-03-10T07:26:35.003,DYNAMATECH,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,6.06,8.17,13.46,4061.12,,,,,
2026-03-10T07:26:35.003,MBAPL,,,,,,,,,,,chemicals,fertilizers,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,6.13,5.96,7.82,1016.29,,,,,
2026-03-10T07:26:35.003,WHEELS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,6.29,10.72,11.38,934.1,,,,,
2026-03-10T07:26:35.003,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,6.68,7.08,9.64,6340.86,,,,,
2026-03-10T07:26:35.003,MTARTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,7.83,10.68,12.97,7713.68,,,,,
2026-03-10T07:26:35.003,INDSWFTLAB,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,8.01,11.16,14.72,690.29,,,,,
2026-03-10T07:26:35.003,KTKBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,8.13,11.88,14.56,7782.51,,,,,
2026-03-10T07:26:35.003,SEAMECLTD,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,8.32,11.81,11.81,920.05,,,,,
2026-03-10T07:26:35.003,STYLAMIND,,,,,,,,,,,building materials,miscellaneous,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,8.95,3.5,3.5,1792.76,,,,,
2026-03-10T07:26:35.003,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,8.95,13.73,16.56,3271.04,,,,,
2026-03-10T07:26:35.003,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,9.07,9.5,17.58,880.64,,,,,
2026-03-10T07:26:35.003,TDPOWERSYS,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,9.39,9.57,9.57,9657.53,,,,,
2026-03-10T07:26:35.003,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,9.43,12.96,12.96,5004.66,,,,,
2026-03-10T07:26:35.003,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,9.99,15.25,23.03,588.58,,,,,
2026-03-10T07:26:35.003,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,10.09,10.63,13.54,920.64,,,,,
2026-03-10T07:26:35.003,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,10.49,12.87,16.01,3802.33,,,,,
2026-03-10T07:26:35.003,HAPPYFORGE,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,11.18,7.78,12.73,2467.72,,,,,
2026-03-10T07:26:35.003,GLOBAL,,,,,,,,,,,services,miscellaneous,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,11.96,10.64,11.83,138.45,,,,,
2026-03-10T07:26:35.003,NGLFINE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,12.37,9.76,13.77,380.1,,,,,
2026-03-10T07:26:35.003,SANSERA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,12.49,10.29,13.52,9109.85,,,,,
2026-03-10T07:26:35.003,MANGLMCEM,,,,,,,,,,,building materials,cement - north india,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,12.56,7.81,11.43,1356.52,,,,,
2026-03-10T07:26:35.003,THANGAMAYL,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,13.95,8.33,18.56,4265.67,,,,,
2026-03-10T07:26:35.003,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,14.9,4.52,7.41,4506.25,,,,,
2026-03-10T07:26:35.003,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,15.01,7.78,7.78,5817.16,,,,,
2026-03-10T07:26:35.003,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,15.05,13.77,16.33,4564.19,,,,,
2026-03-10T07:26:35.003,MAHASTEEL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,15.48,18.11,28.49,389.84,,,,,
2026-03-10T07:26:35.003,BLISSGVS,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,16.26,12.32,12.32,1396.76,,,,,
2026-03-10T07:26:35.003,ROSSTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,16.92,9.62,9.62,662.88,,,,,
2026-03-10T07:26:35.003,SOUTHWEST,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,18.5,15.53,17.65,183.25,,,,,
2026-03-10T07:26:35.003,STEL,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,19.27,10.49,26.76,270.51,,,,,
2026-03-10T07:26:35.003,GVPIL,,,,,,,,,,,realty,engineering - turnkey services,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,19.91,6.8,10.09,934.06,,,,,
2026-03-10T07:26:35.003,TRIVENI,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,19.96,10.37,12.59,3199.77,,,,,
2026-03-10T07:26:35.003,GODAVARIB,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,19.99,8.59,10.02,523.85,,,,,
2026-03-10T07:26:35.003,RACLGEAR,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,20.1,14.65,14.65,913.42,,,,,
2026-03-10T07:26:35.003,SHARDACROP,,,,,,,,,,,chemicals,pesticides / agrochemicals - indian,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,21.75,13.36,19.22,2305.51,,,,,
2026-03-10T07:26:35.003,PREMIERPOL,,,,,,,,,,,plastic products,plastics products,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,23.7,11.31,32.08,188.22,,,,,
2026-03-10T07:26:35.003,ICEMAKE,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,24.36,11.79,11.79,334.51,,,,,
2026-03-10T07:26:35.003,SUMEETINDS,,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,28.52,17.47,21.33,154.95,,,,,
2026-03-10T07:26:35.003,APEX,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-03-10,,,,,,,,,,,,,,,,,,,,29.19,10.67,17.45,295.61,,,,,
2026-03-09T23:40:22.384,SBC,,,,,,,,,,,textiles,textiles - products,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,2.92,4.15,5.59,753.97,,,,,
2026-03-09T23:40:22.384,AGIIL,,,,,,,,,,,realty,construction,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,3.37,10.43,10.43,1013.08,,,,,
2026-03-09T23:40:22.384,CCL,,,,,,,,,,,fmcg,tea,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,4.0,5.58,7.88,7421.76,,,,,
2026-03-09T23:40:22.384,EMCURE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,4.07,11.64,12.77,6380.15,,,,,
2026-03-09T23:40:22.384,DOLPHIN,,,,,,,,,,,energy,oil drilling / allied services,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,4.64,26.68,29.61,478.87,,,,,
2026-03-09T23:40:22.384,SMSPHARMA,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,4.79,7.81,8.17,1147.53,,,,,
2026-03-09T23:40:22.384,JPOLYINVST,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,5.25,29.05,29.05,350.74,,,,,
2026-03-09T23:40:22.384,RRKABEL,,,,,,,,,,,industrials,cables - power,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,5.49,8.59,9.92,6468.03,,,,,
2026-03-09T23:40:22.384,STLTECH,,,,,,,,,,,industrials,cables - telephone,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,5.77,12.06,20.77,4724.58,,,,,
2026-03-09T23:40:22.384,DYNAMATECH,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,6.06,8.17,13.46,4061.12,,,,,
2026-03-09T23:40:22.384,MBAPL,,,,,,,,,,,chemicals,fertilizers,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,6.13,5.96,7.82,1016.29,,,,,
2026-03-09T23:40:22.384,WHEELS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,6.29,10.72,11.38,934.1,,,,,
2026-03-09T23:40:22.384,ABSLAMC,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,6.68,7.08,9.64,6340.86,,,,,
2026-03-09T23:40:22.384,MTARTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,7.83,10.68,12.97,7713.68,,,,,
2026-03-09T23:40:22.384,INDSWFTLAB,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,8.01,11.16,14.72,690.29,,,,,
2026-03-09T23:40:22.384,KTKBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,8.13,11.88,14.56,7782.51,,,,,
2026-03-09T23:40:22.384,SEAMECLTD,,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,8.32,11.81,11.81,920.05,,,,,
2026-03-09T23:40:22.384,STYLAMIND,,,,,,,,,,,building materials,miscellaneous,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,8.95,3.5,3.5,1792.76,,,,,
2026-03-09T23:40:22.384,AETHER,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,8.95,13.73,16.56,3271.04,,,,,
2026-03-09T23:40:22.384,DIVGIITTS,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,9.07,9.5,17.58,880.64,,,,,
2026-03-09T23:40:22.384,TDPOWERSYS,,,,,,,,,,,industrials,electric equipment,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,9.39,9.57,9.57,9657.53,,,,,
2026-03-09T23:40:22.384,J&KBANK,,,,,,,,,,,bank,banks - private sector,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,9.43,12.96,12.96,5004.66,,,,,
2026-03-09T23:40:22.384,VENUSREM,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,9.99,15.25,23.03,588.58,,,,,
2026-03-09T23:40:22.384,AEROFLEX,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,10.09,10.63,13.54,920.64,,,,,
2026-03-09T23:40:22.384,MRPL,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,10.49,12.87,16.01,3802.33,,,,,
2026-03-09T23:40:22.384,HAPPYFORGE,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,11.18,7.78,12.73,2467.72,,,,,
2026-03-09T23:40:22.384,GLOBAL,,,,,,,,,,,services,miscellaneous,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,11.96,10.64,11.83,138.45,,,,,
2026-03-09T23:40:22.384,NGLFINE,,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,12.37,9.76,13.77,380.1,,,,,
2026-03-09T23:40:22.384,SANSERA,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,12.49,10.29,13.52,9109.85,,,,,
2026-03-09T23:40:22.384,MANGLMCEM,,,,,,,,,,,building materials,cement - north india,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,12.56,7.81,11.43,1356.52,,,,,
2026-03-09T23:40:22.384,THANGAMAYL,,,,,,,,,,,consumer discretionary,diamond cutting / jewellery,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,13.95,8.33,18.56,4265.67,,,,,
2026-03-09T23:40:22.384,PRIVISCL,,,,,,,,,,,chemicals,chemicals,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,14.9,4.52,7.41,4506.25,,,,,
2026-03-09T23:40:22.384,CIEINDIA,,,,,,,,,,,industrials,castings & forgings,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,15.01,7.78,7.78,5817.16,,,,,
2026-03-09T23:40:22.384,CHENNPETRO,,,,,,,,,,,energy,refineries,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,15.05,13.77,16.33,4564.19,,,,,
2026-03-09T23:40:22.384,MAHASTEEL,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,15.48,18.11,28.49,389.84,,,,,
2026-03-09T23:40:22.384,BLISSGVS,,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,16.26,12.32,12.32,1396.76,,,,,
2026-03-09T23:40:22.384,ROSSTECH,,,,,,,,,,,aerospace & defence,engineering,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,16.92,9.62,9.62,662.88,,,,,
2026-03-09T23:40:22.384,SOUTHWEST,,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,18.5,15.53,17.65,183.25,,,,,
2026-03-09T23:40:22.384,STEL,,,,,,,,,,,financials,finance & investments,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,19.27,10.49,26.76,270.51,,,,,
2026-03-09T23:40:22.384,GVPIL,,,,,,,,,,,realty,engineering - turnkey services,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,19.91,6.8,10.09,934.06,,,,,
2026-03-09T23:40:22.384,TRIVENI,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,19.96,10.37,12.59,3199.77,,,,,
2026-03-09T23:40:22.384,GODAVARIB,,,,,,,,,,,fmcg,sugar,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,19.99,8.59,10.02,523.85,,,,,
2026-03-09T23:40:22.384,RACLGEAR,,,,,,,,,,,auto,auto ancillaries,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,20.1,14.65,14.65,913.42,,,,,
2026-03-09T23:40:22.384,SHARDACROP,,,,,,,,,,,chemicals,pesticides / agrochemicals - indian,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,21.75,13.36,19.22,2305.51,,,,,
2026-03-09T23:40:22.384,PREMIERPOL,,,,,,,,,,,plastic products,plastics products,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,23.7,11.31,32.08,188.22,,,,,
2026-03-09T23:40:22.384,ICEMAKE,,,,,,,,,,,industrials,engineering,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,24.36,11.79,11.79,334.51,,,,,
2026-03-09T23:40:22.384,SUMEETINDS,,,,,,,,,,,textiles,textiles - manmade,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,28.52,17.47,21.33,154.95,,,,,
2026-03-09T23:40:22.384,APEX,,,,,,,,,,,fmcg,aquaculture,,,,,,,,,2026-03-09,,,,,,,,,,,,,,,,,,,,29.19,10.67,17.45,295.61,,,,,
