Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%,Custom_indicator_69505,Vars,Smavars
2026-09-05T00:55:12.831,TEJASNET,622.8,570.0,614.15,8.23,578.28,524.39,793.67,-13.5,-10.97,telecom,telecommunications - equipment,7.6,0.22,0.32,0.05,0.22,12.97,12.97,9.26,4.64,15.44,75.81,28.52,3.83,3.83,2.66,779.2,10099.13,-1.78,-4.82,3.03,154.79,83068296,177973982,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,MTARTECH,7161.0,6850.0,7161.0,5.0,6728.69,6984.23,7514.53,109.63,157.18,aerospace & defence,engineering,-4.19,0.74,1.96,0.74,1.82,5.7,5.7,4.54,3.6,8.31,475.48,258.12,3.57,3.57,1.84,132.43,20978.04,-1.77,-2.9,1.97,120.49,21729927,30759591,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,DATAPATTNS,4666.0,4546.4,4585.0,-0.05,4325.08,4566.39,4622.21,290.93,95.85,aerospace & defence,electronics - components,-1.47,0.21,0.73,0.25,0.74,3.11,3.11,2.63,3.31,2.94,105.22,151.75,3.55,3.55,0.69,42.6,25681.53,-0.71,-1.47,0.71,25.44,32241586,55983969,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,GENUSPOWER,349.35,334.75,337.8,-0.56,318.49,333.68,346.05,11.88,14.42,consumer discretionary,electronics - components,1.97,0.21,0.08,0.23,0.09,4.36,4.36,4.36,4.16,4.26,19.36,14.04,4.13,4.13,1.38,61.87,10335.12,-0.56,-1.28,1.46,21.72,184558104,304242615,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,IDEA,15.16,14.51,15.02,3.73,14.3,14.62,15.83,-10.73,4.2,telecom-service,telecommunications - service provider,-0.69,0.38,0.21,0.3,0.17,4.99,4.99,4.48,3.55,7.82,1.21,0.53,3.78,3.78,2.27,131.95,156880.71,0.18,-3.55,2.47,95.62,80561956458,108343035001,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,TATATECH,830.95,796.1,800.0,-0.63,756.43,802.79,794.41,44.94,58.68,i.t,computers - software - medium / small,-1.28,0.28,0.18,0.28,0.19,4.38,4.38,4.38,3.64,0.63,26.83,29.15,3.54,3.54,0.92,63.38,32691.23,0.32,0.02,0.95,13.38,182027094,406051830,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,NETWEB,5424.0,5164.5,5193.0,-1.46,4842.7,5283.34,5012.32,86.67,114.81,i.t,computers - hardware,-4.05,0.48,0.54,0.48,0.57,6.06,6.06,5.02,4.59,2.55,465.34,238.47,4.82,4.82,1.95,116.9,30007.74,0.76,0.32,2.14,11.95,18799145,56940687,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,HINDCOPPER,523.95,518.0,521.65,0.61,492.17,534.32,496.32,35.83,44.17,metals & mining,mining / minerals / metals,-5.1,-0.14,0.3,-0.15,0.3,1.34,1.34,1.15,3.49,1.05,7.62,18.19,4.01,4.01,0.42,40.13,50140.2,0.87,-1.06,0.43,20.07,327410647,967024020,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,WOCKPHARMA,2108.5,1976.1,2088.7,7.08,1974.69,1853.38,2559.34,79.72,77.4,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.76,0.48,0.43,0.37,0.34,11.48,11.48,6.7,4.06,13.64,179.54,84.72,4.01,4.01,2.12,490.77,31695.72,1.33,-2.09,2.32,132.91,82733321,162492169,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,MRPL,178.9,174.25,174.83,-0.66,164.97,169.88,184.74,8.09,9.82,energy,refineries,2.73,-0.22,0.14,-0.18,0.15,2.67,2.67,2.67,3.38,3.16,7.97,5.91,4.03,4.03,1.35,19.59,30843.99,1.42,-0.13,1.41,9.82,200091162,1752598777,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,EPL,250.9,244.55,247.1,0.22,231.25,251.38,238.55,20.06,20.36,industrials,packaging,-6.6,0.14,0.12,0.14,0.12,5.78,5.78,2.6,4.86,5.53,7.26,12.02,4.6,4.6,0.6,82.18,7896.49,1.62,1.42,0.62,21.22,235799878,320279659,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,MOTILALOFS,1040.8,1022.8,1037.0,2.39,993.75,1033.76,1043.49,12.26,30.77,financials,finance & investments,-1.29,0.33,0.17,0.28,0.14,3.38,3.38,1.76,2.85,4.41,93.29,29.52,3.05,3.05,3.16,65.95,60985.42,2.73,1.01,3.47,48.1,197478952,602146704,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,SAIL,200.1,194.3,196.8,-0.1,186.81,190.92,208.56,12.36,19.05,metals & mining,steel - large,4.15,0.17,0.51,0.15,0.51,3.01,3.01,2.99,3.66,3.43,23.21,7.21,4.0,4.0,3.22,95.39,81371.35,2.8,-2.74,3.65,34.69,1445810739,4130525289,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,ANANTRAJ,646.4,622.1,625.45,-0.45,595.59,596.22,683.9,37.59,38.08,realty,construction,-0.2,0.18,0.1,0.17,0.1,8.09,8.09,3.91,3.47,9.47,28.76,21.72,3.12,3.12,1.32,149.7,22611.07,3.41,1.64,1.39,15.42,153219107,359876930,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,RAIN,217.3,210.1,215.72,1.89,201.82,192.13,262.9,6.12,13.26,miscellaneous,miscellaneous,7.98,0.5,0.67,0.45,0.65,5.88,5.88,3.43,4.05,6.49,6.14,8.73,4.24,4.24,0.7,76.59,7120.77,3.46,0.45,0.72,64.36,197273326,336345679,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,PAISALO,74.2,70.05,74.1,5.44,70.28,66.38,89.54,27.65,25.37,financials,finance & investments,0.47,1.04,1.01,0.88,0.91,11.66,11.66,5.92,3.5,12.94,4.15,2.59,3.27,3.27,1.6,189.23,6392.12,4.06,1.86,1.7,156.14,484634574,909521874,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,MARKSANS,335.45,323.45,326.75,-1.64,307.14,333.8,312.65,23.54,29.11,healthcare,pharmaceuticals - indian - formulations,-0.8,0.76,0.73,0.75,0.76,3.71,3.71,3.71,4.04,2.51,40.3,13.19,4.94,4.94,3.06,46.61,15054.1,4.35,3.32,3.49,25.02,254341737,453163746,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,CHENNPETRO,1463.9,1425.5,1452.2,0.85,1362.44,1382.71,1591.17,5.24,5.14,energy,refineries,2.58,0.33,0.58,0.33,0.57,3.73,3.73,2.69,3.73,5.04,178.2,54.14,4.78,4.78,3.29,44.61,21443.24,4.72,1.58,3.75,49.31,48713300,148911400,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,RKFORGE,732.5,689.45,700.85,-3.58,663.44,734.52,633.51,67.91,123.4,industrials,castings & forgings,-2.93,0.14,0.42,0.2,0.47,6.24,6.24,6.24,3.92,1.65,44.69,27.48,3.3,3.3,1.63,68.91,13241.03,4.81,4.56,1.74,41.49,103125411,182170017,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,PPLPHARMA,217.0,210.52,214.22,-0.13,203.67,212.14,218.38,-102.99,-90.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.32,0.3,0.21,0.28,0.21,3.08,3.08,3.08,3.07,1.76,19.45,6.58,3.4,3.4,2.96,40.92,28556.09,5.2,4.03,3.25,56.22,868023458,1331348130,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,CGCL,284.8,271.5,279.9,3.02,262.91,246.25,347.19,19.07,23.18,financials,finance & investments,7.15,0.6,0.5,0.58,0.46,11.99,11.99,4.9,4.66,12.41,39.59,13.05,4.56,4.56,3.03,125.06,26141.72,5.37,2.37,3.53,64.38,385642654,962153962,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,BALRAMCHIN,702.0,682.5,690.6,-1.95,635.67,672.21,727.39,79.93,38.38,fmcg,sugar,-0.36,0.32,0.53,0.31,0.56,5.56,5.56,2.86,6.14,8.14,66.56,42.41,6.36,6.36,1.57,65.89,14880.61,5.38,3.41,1.74,19.1,120725590,211267207,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,GLAND,2969.0,2851.1,2932.4,0.84,2799.01,2890.51,3016.18,38.12,42.44,healthcare,pharmaceuticals - indian - formulations,-1.88,0.62,0.7,0.56,0.68,4.26,4.26,4.14,3.09,4.62,292.46,90.69,3.23,3.23,3.22,412.12,47968.63,6.25,5.33,3.58,89.64,79565748,164959682,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,IIFL,662.9,640.4,651.15,1.2,615.63,647.02,659.42,10.26,13.01,financials,finance & investments,-1.93,0.24,0.12,0.2,0.1,3.95,3.95,3.51,4.01,4.31,57.65,26.11,3.56,3.56,2.21,86.35,27365.41,6.34,4.62,2.42,41.17,319650320,425324987,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,KALYANKJIL,604.95,585.3,598.8,2.31,565.22,588.43,619.54,44.29,42.11,consumer discretionary,diamond cutting / jewellery,-1.82,0.39,0.19,0.34,0.17,3.7,3.7,3.36,3.76,7.6,46.2,22.51,3.39,3.39,2.05,36.13,60446.28,6.35,6.23,2.22,59.96,383528762,1032740207,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,AZAD,2824.3,2753.4,2777.3,0.38,2620.4,2861.49,2608.91,125.56,128.75,aerospace & defence,engineering,-4.41,0.59,0.65,0.55,0.64,3.03,3.03,2.58,3.54,1.32,281.9,98.31,4.37,4.37,2.87,35.42,17869.12,6.4,4.45,3.19,24.31,28517503,64581743,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,PCJEWELLER,12.17,10.51,11.86,12.74,11.02,10.6,14.39,12.89,10.63,consumer discretionary,diamond cutting / jewellery,-3.4,0.21,0.15,0.07,0.02,19.67,19.67,15.79,5.87,18.84,1.96,0.7,5.43,5.43,2.81,316.42,10215.48,6.75,1.61,3.37,193.81,5972518895,9710534855,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,HEG,744.9,695.8,728.25,2.94,688.86,717.38,749.99,28.72,38.06,industrials,electrodes - graphites,-2.66,0.25,0.33,0.19,0.29,7.06,7.06,7.06,3.94,4.66,85.55,28.68,3.69,3.69,2.98,114.73,13652.2,7.28,4.41,3.38,113.16,84368660,192977530,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,BLUESTONE,848.0,800.05,842.75,4.7,783.11,789.25,949.75,458.02,241.71,consumer discretionary,diamond cutting / jewellery,0.1,0.7,0.6,0.64,0.53,6.26,6.26,5.99,4.29,6.07,103.83,36.17,4.51,4.51,2.87,21.45,12266.82,7.73,6.89,3.27,118.06,127639804,152401781,2026-09-05,,,,,,,,,,,,,,,,
2026-09-05T00:55:12.831,ATHERENERG,1644.5,1560.9,1584.0,-3.35,1485.87,1587.5,1577.0,-297.74,-159.43,auto,automobiles - scooters and 3 - wheelers,4.9,1.16,1.18,1.19,1.26,5.36,5.36,5.36,4.52,1.48,221.82,71.61,4.01,4.01,3.1,104.0,64593.2,9.2,7.24,3.6,32.26,227112254,383120970,2026-09-05,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,TEJASNET,622.8,570.0,614.15,8.23,578.28,524.39,793.67,-13.5,-10.97,telecom,telecommunications - equipment,7.6,0.22,0.32,0.05,0.22,12.97,12.97,9.26,4.64,15.44,75.81,28.52,3.83,3.83,2.66,779.2,10099.13,-1.78,-4.82,3.03,154.79,83068296,177973982,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,MTARTECH,7161.0,6850.0,7161.0,5.0,6728.69,6984.23,7514.53,109.63,157.18,aerospace & defence,engineering,-4.19,0.74,1.96,0.74,1.82,5.7,5.7,4.54,3.6,8.31,475.48,258.12,3.57,3.57,1.84,132.43,20978.04,-1.77,-2.9,1.97,120.49,21729927,30759591,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,DATAPATTNS,4666.0,4546.4,4585.0,-0.05,4325.08,4566.39,4622.21,290.93,95.85,aerospace & defence,electronics - components,-1.47,0.21,0.73,0.25,0.74,3.11,3.11,2.63,3.31,2.94,105.22,151.75,3.55,3.55,0.69,42.6,25681.53,-0.71,-1.47,0.71,25.44,32241586,55983969,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,GENUSPOWER,349.35,334.75,337.8,-0.56,318.49,333.68,346.05,11.88,14.42,consumer discretionary,electronics - components,1.97,0.21,0.08,0.23,0.09,4.36,4.36,4.36,4.16,4.26,19.36,14.04,4.13,4.13,1.38,61.87,10335.12,-0.56,-1.28,1.46,21.72,184558104,304242615,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,IDEA,15.16,14.51,15.02,3.73,14.3,14.62,15.83,-10.73,4.2,telecom-service,telecommunications - service provider,-0.69,0.38,0.21,0.3,0.17,4.99,4.99,4.48,3.55,7.82,1.21,0.53,3.78,3.78,2.27,131.95,156880.71,0.18,-3.55,2.47,95.62,80561956458,108343035001,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,TATATECH,830.95,796.1,800.0,-0.63,756.43,802.79,794.41,44.94,58.68,i.t,computers - software - medium / small,-1.28,0.28,0.18,0.28,0.19,4.38,4.38,4.38,3.64,0.63,26.83,29.15,3.54,3.54,0.92,63.38,32691.23,0.32,0.02,0.95,13.38,182027094,406051830,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,NETWEB,5424.0,5164.5,5193.0,-1.46,4842.7,5283.34,5012.32,86.67,114.81,i.t,computers - hardware,-4.05,0.48,0.54,0.48,0.57,6.06,6.06,5.02,4.59,2.55,465.34,238.47,4.82,4.82,1.95,116.9,30007.74,0.76,0.32,2.14,11.95,18799145,56940687,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,HINDCOPPER,523.95,518.0,521.65,0.61,492.17,534.32,496.32,35.83,44.17,metals & mining,mining / minerals / metals,-5.1,-0.14,0.3,-0.15,0.3,1.34,1.34,1.15,3.49,1.05,7.62,18.19,4.01,4.01,0.42,40.13,50140.2,0.87,-1.06,0.43,20.07,327410647,967024020,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,WOCKPHARMA,2108.5,1976.1,2088.7,7.08,1974.69,1853.38,2559.34,79.72,77.4,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.76,0.48,0.43,0.37,0.34,11.48,11.48,6.7,4.06,13.64,179.54,84.72,4.01,4.01,2.12,490.77,31695.72,1.33,-2.09,2.32,132.91,82733321,162492169,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,MRPL,178.9,174.25,174.83,-0.66,164.97,169.88,184.74,8.09,9.82,energy,refineries,2.73,-0.22,0.14,-0.18,0.15,2.67,2.67,2.67,3.38,3.16,7.97,5.91,4.03,4.03,1.35,19.59,30843.99,1.42,-0.13,1.41,9.82,200091162,1752598777,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,EPL,250.9,244.55,247.1,0.22,231.25,251.38,238.55,20.06,20.36,industrials,packaging,-6.6,0.14,0.12,0.14,0.12,5.78,5.78,2.6,4.86,5.53,7.26,12.02,4.6,4.6,0.6,82.18,7896.49,1.62,1.42,0.62,21.22,235799878,320279659,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,MOTILALOFS,1040.8,1022.8,1037.0,2.39,993.75,1033.76,1043.49,12.26,30.77,financials,finance & investments,-1.29,0.33,0.17,0.28,0.14,3.38,3.38,1.76,2.85,4.41,93.29,29.52,3.05,3.05,3.16,65.95,60985.42,2.73,1.01,3.47,48.1,197478952,602146704,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,SAIL,200.1,194.3,196.8,-0.1,186.81,190.92,208.56,12.36,19.05,metals & mining,steel - large,4.15,0.17,0.51,0.15,0.51,3.01,3.01,2.99,3.66,3.43,23.21,7.21,4.0,4.0,3.22,95.39,81371.35,2.8,-2.74,3.65,34.69,1445810739,4130525289,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,ANANTRAJ,646.4,622.1,625.45,-0.45,595.59,596.22,683.9,37.59,38.08,realty,construction,-0.2,0.18,0.1,0.17,0.1,8.09,8.09,3.91,3.47,9.47,28.76,21.72,3.12,3.12,1.32,149.7,22611.07,3.41,1.64,1.39,15.42,153219107,359876930,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,RAIN,217.3,210.1,215.72,1.89,201.82,192.13,262.9,6.12,13.26,miscellaneous,miscellaneous,7.98,0.5,0.67,0.45,0.65,5.88,5.88,3.43,4.05,6.49,6.14,8.73,4.24,4.24,0.7,76.59,7120.77,3.46,0.45,0.72,64.36,197273326,336345679,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,PAISALO,74.2,70.05,74.1,5.44,70.28,66.38,89.54,27.65,25.37,financials,finance & investments,0.47,1.04,1.01,0.88,0.91,11.66,11.66,5.92,3.5,12.94,4.15,2.59,3.27,3.27,1.6,189.23,6392.12,4.06,1.86,1.7,156.14,484634574,909521874,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,MARKSANS,335.45,323.45,326.75,-1.64,307.14,333.8,312.65,23.54,29.11,healthcare,pharmaceuticals - indian - formulations,-0.8,0.76,0.73,0.75,0.76,3.71,3.71,3.71,4.04,2.51,40.3,13.19,4.94,4.94,3.06,46.61,15054.1,4.35,3.32,3.49,25.02,254341737,453163746,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,CHENNPETRO,1463.9,1425.5,1452.2,0.85,1362.44,1382.71,1591.17,5.24,5.14,energy,refineries,2.58,0.33,0.58,0.33,0.57,3.73,3.73,2.69,3.73,5.04,178.2,54.14,4.78,4.78,3.29,44.61,21443.24,4.72,1.58,3.75,49.31,48713300,148911400,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,RKFORGE,732.5,689.45,700.85,-3.58,663.44,734.52,633.51,67.91,123.4,industrials,castings & forgings,-2.93,0.14,0.42,0.2,0.47,6.24,6.24,6.24,3.92,1.65,44.69,27.48,3.3,3.3,1.63,68.91,13241.03,4.81,4.56,1.74,41.49,103125411,182170017,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,PPLPHARMA,217.0,210.52,214.22,-0.13,203.67,212.14,218.38,-102.99,-90.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.32,0.3,0.21,0.28,0.21,3.08,3.08,3.08,3.07,1.76,19.45,6.58,3.4,3.4,2.96,40.92,28556.09,5.2,4.03,3.25,56.22,868023458,1331348130,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,CGCL,284.8,271.5,279.9,3.02,262.91,246.25,347.19,19.07,23.18,financials,finance & investments,7.15,0.6,0.5,0.58,0.46,11.99,11.99,4.9,4.66,12.41,39.59,13.05,4.56,4.56,3.03,125.06,26141.72,5.37,2.37,3.53,64.38,385642654,962153962,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,BALRAMCHIN,702.0,682.5,690.6,-1.95,635.67,672.21,727.39,79.93,38.38,fmcg,sugar,-0.36,0.32,0.53,0.31,0.56,5.56,5.56,2.86,6.14,8.14,66.56,42.41,6.36,6.36,1.57,65.89,14880.61,5.38,3.41,1.74,19.1,120725590,211267207,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,GLAND,2969.0,2851.1,2932.4,0.84,2799.01,2890.51,3016.18,38.12,42.44,healthcare,pharmaceuticals - indian - formulations,-1.88,0.62,0.7,0.56,0.68,4.26,4.26,4.14,3.09,4.62,292.46,90.69,3.23,3.23,3.22,412.12,47968.63,6.25,5.33,3.58,89.64,79565748,164959682,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,IIFL,662.9,640.4,651.15,1.2,615.63,647.02,659.42,10.26,13.01,financials,finance & investments,-1.93,0.24,0.12,0.2,0.1,3.95,3.95,3.51,4.01,4.31,57.65,26.11,3.56,3.56,2.21,86.35,27365.41,6.34,4.62,2.42,41.17,319650320,425324987,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,KALYANKJIL,604.95,585.3,598.8,2.31,565.22,588.43,619.54,44.29,42.11,consumer discretionary,diamond cutting / jewellery,-1.82,0.39,0.19,0.34,0.17,3.7,3.7,3.36,3.76,7.6,46.2,22.51,3.39,3.39,2.05,36.13,60446.28,6.35,6.23,2.22,59.96,383528762,1032740207,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,AZAD,2824.3,2753.4,2777.3,0.38,2620.4,2861.49,2608.91,125.56,128.75,aerospace & defence,engineering,-4.41,0.59,0.65,0.55,0.64,3.03,3.03,2.58,3.54,1.32,281.9,98.31,4.37,4.37,2.87,35.42,17869.12,6.4,4.45,3.19,24.31,28517503,64581743,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,PCJEWELLER,12.17,10.51,11.86,12.74,11.02,10.6,14.39,12.89,10.63,consumer discretionary,diamond cutting / jewellery,-3.4,0.21,0.15,0.07,0.02,19.67,19.67,15.79,5.87,18.84,1.96,0.7,5.43,5.43,2.81,316.42,10215.48,6.75,1.61,3.37,193.81,5972518895,9710534855,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,HEG,744.9,695.8,728.25,2.94,688.86,717.38,749.99,28.72,38.06,industrials,electrodes - graphites,-2.66,0.25,0.33,0.19,0.29,7.06,7.06,7.06,3.94,4.66,85.55,28.68,3.69,3.69,2.98,114.73,13652.2,7.28,4.41,3.38,113.16,84368660,192977530,2026-09-04,,,,,,,,,,,,,,,,
2026-09-04T22:30:34.721,BLUESTONE,848.0,800.05,842.75,4.7,783.11,789.25,949.75,458.02,241.71,consumer discretionary,diamond cutting / jewellery,0.1,0.7,0.6,0.64,0.53,6.26,6.26,5.99,4.29,6.07,103.83,36.17,4.51,4.51,2.87,21.45,12266.82,7.73,6.89,3.27,118.06,127639804,152401781,2026-09-04,,,,,,,,,,,,,,,,
